customer_id,months_since_last_txn,avg_spending_3m,avg_spending_prev3m,spending_trend_ratio,monthly_txn_count_3m,num_missed_months,days_since_app_login,loyalty_points_balance,num_active_benefits,years_as_customer,card_tier,primary_spending_category,payment_method,engagement_level,inactive_risk
HCC_01150,0.5,74.0,97.0,0.759,6.0,0,1.0,5514.0,4,7.1,Blue,shopping,offline_nfc,low,0
HCC_01151,0.4,56.0,60.0,0.926,8.0,0,8.0,1.0,8,8.4,Black,dining,offline_swipe,high,1
HCC_01152,0.7,89.0,92.0,0.964,10.0,1,27.0,126.0,2,5.0,Blue,convenience,offline_swipe,low,1
HCC_01153,0.4,111.0,129.0,0.863,8.0,0,66.0,849.0,7,4.2,Black,dining,offline_swipe,low,0
HCC_01154,0.8,34.0,43.0,0.793,6.0,1,23.0,35304.0,4,1.0,Black,travel,app,medium,1
HCC_01155,1.4,58.0,71.0,0.815,8.0,1,35.0,5316.0,7,0.6,Red,shopping,offline_swipe,low,1
HCC_01156,0.4,166.0,99.0,1.672,12.0,0,2.0,22454.0,5,6.7,Black,online,offline_swipe,high,0
HCC_01157,1.1,123.0,178.0,0.689,14.0,1,55.0,16604.0,6,1.8,Black,travel,offline_swipe,low,0
HCC_01158,1.1,159.0,211.0,0.753,12.0,1,56.0,25793.0,7,10.5,The,dining,online,low,0
HCC_01159,0.8,132.0,69.0,1.908,12.0,0,25.0,5926.0,6,3.2,Red,shopping,online,high,0
HCC_01160,0.5,139.0,133.0,1.046,8.0,0,16.0,7655.0,3,5.1,Blue,dining,app,medium,0
HCC_01161,0.5,64.0,126.0,0.506,9.0,0,88.0,5528.0,8,4.2,The,dining,app,low,0
HCC_01162,0.6,11.0,9.0,1.173,3.0,3,40.0,416.0,3,2.6,Blue,shopping,offline_swipe,low,0
HCC_01163,0.8,40.0,62.0,0.647,4.0,0,28.0,5281.0,1,0.0,Blue,shopping,offline_swipe,high,0
HCC_01164,0.2,360.0,302.0,1.193,20.0,0,1.0,17135.0,6,0.6,Black,convenience,offline_nfc,high,0
HCC_01165,0.9,28.0,33.0,0.857,5.0,1,10.0,33018.0,4,0.9,Black,dining,online,high,0
HCC_01166,0.9,79.0,100.0,0.788,9.0,0,101.0,8751.0,3,0.3,Blue,shopping,offline_swipe,low,1
HCC_01167,1.5,455.0,324.0,1.403,25.0,1,85.0,12628.0,3,0.5,Blue,convenience,offline_nfc,low,0
HCC_01168,1.3,65.0,60.0,1.09,5.0,1,140.0,12739.0,4,3.2,Red,shopping,offline_nfc,low,0
HCC_01169,0.4,110.0,91.0,1.212,10.0,0,42.0,3201.0,6,3.6,Blue,shopping,offline_nfc,low,0
HCC_01170,0.5,47.0,45.0,1.05,6.0,0,11.0,8513.0,9,4.9,Black,convenience,offline_swipe,medium,0
HCC_01171,0.3,316.0,402.0,0.787,19.0,0,177.0,970.0,5,0.8,Red,travel,offline_swipe,low,0
HCC_01172,0.7,94.0,85.0,1.103,8.0,0,15.0,882.0,4,6.3,Blue,shopping,offline_nfc,medium,0
HCC_01173,0.5,146.0,114.0,1.283,12.0,0,66.0,28123.0,3,0.9,Red,online,app,low,0
HCC_01174,1.3,258.0,269.0,0.96,15.0,1,30.0,19510.0,2,0.1,Blue,dining,offline_nfc,low,1
HCC_01175,0.3,272.0,186.0,1.46,15.0,0,49.0,2779.0,7,2.0,Red,dining,offline_swipe,low,1
HCC_01176,0.9,53.0,45.0,1.175,7.0,0,95.0,898.0,2,0.8,Blue,shopping,offline_swipe,high,1
HCC_01177,0.9,64.0,65.0,0.984,6.0,0,82.0,1481.0,5,3.6,Red,dining,offline_swipe,low,0
HCC_01178,0.8,161.0,162.0,0.995,14.0,0,330.0,9605.0,3,10.2,Red,dining,online,low,0
HCC_01179,0.9,63.0,66.0,0.961,9.0,0,27.0,8305.0,6,2.3,Red,dining,app,high,0
HCC_01180,1.0,11.0,20.0,0.545,4.0,0,2.0,25068.0,5,9.9,Red,travel,offline_nfc,medium,0
HCC_01181,0.8,78.0,87.0,0.893,7.0,1,24.0,807.0,5,1.9,Blue,shopping,online,medium,0
HCC_01182,1.1,38.0,39.0,0.986,7.0,1,43.0,1989.0,8,0.1,Black,convenience,offline_nfc,high,0
HCC_01183,0.8,370.0,465.0,0.795,24.0,0,29.0,20317.0,6,9.6,Black,dining,offline_swipe,medium,0
HCC_01184,0.6,150.0,147.0,1.021,11.0,0,129.0,8043.0,8,2.5,Black,travel,offline_swipe,low,1
HCC_01185,0.4,57.0,62.0,0.926,9.0,0,119.0,206.0,6,7.7,Black,dining,offline_swipe,low,0
HCC_01186,1.0,60.0,52.0,1.152,8.0,0,65.0,2989.0,2,0.9,Blue,dining,online,medium,0
HCC_01187,0.3,27.0,24.0,1.119,5.0,0,80.0,4881.0,4,3.2,Red,travel,offline_swipe,high,0
HCC_01188,0.9,37.0,38.0,0.97,3.0,0,60.0,1026.0,2,0.3,Blue,dining,offline_nfc,medium,1
HCC_01189,0.6,147.0,288.0,0.51,14.0,0,98.0,2036.0,11,3.7,Black,travel,offline_swipe,low,0
HCC_01190,0.0,791.0,543.0,1.457,43.0,0,2.0,21261.0,4,2.0,Blue,travel,online,medium,0
HCC_01191,0.9,172.0,196.0,0.877,15.0,0,132.0,5457.0,6,6.6,Red,travel,app,low,1
HCC_01192,1.3,91.0,102.0,0.896,8.0,1,72.0,10880.0,5,3.7,Red,travel,offline_nfc,high,0
HCC_01193,0.6,53.0,65.0,0.817,5.0,0,265.0,9125.0,4,3.9,Blue,convenience,offline_nfc,low,1
HCC_01194,0.6,32.0,42.0,0.773,5.0,0,12.0,2967.0,2,1.8,Blue,dining,online,medium,0
HCC_01195,0.2,654.0,473.0,1.383,37.0,0,53.0,11277.0,2,4.2,Blue,online,online,low,0
HCC_01196,1.0,147.0,110.0,1.336,15.0,1,92.0,14143.0,6,5.5,Black,dining,offline_swipe,medium,1
HCC_01197,0.0,625.0,594.0,1.053,33.0,0,17.0,4405.0,6,3.0,Red,shopping,online,medium,0
HCC_01198,0.2,247.0,278.0,0.888,14.0,0,9.0,12798.0,4,7.1,Blue,online,online,medium,0
HCC_01199,0.3,30.0,27.0,1.106,4.0,0,58.0,1082.0,4,1.1,Red,dining,offline_swipe,low,0
HCC_01200,0.5,50.0,53.0,0.942,4.0,0,9.0,2058.0,5,2.8,Blue,convenience,offline_nfc,medium,1
HCC_01201,1.2,55.0,64.0,0.863,7.0,1,10.0,2076.0,4,3.9,Red,travel,online,high,0
HCC_01202,0.6,105.0,103.0,1.021,8.0,0,17.0,8801.0,3,1.7,Red,convenience,app,high,0
HCC_01203,0.3,69.0,87.0,0.788,7.0,0,9.0,2388.0,4,0.9,Blue,dining,app,low,0
HCC_01204,0.3,998.0,1002.0,0.996,53.0,0,11.0,1429.0,4,0.4,Blue,shopping,app,medium,0
HCC_01205,0.9,61.0,62.0,0.981,8.0,0,93.0,3654.0,7,3.5,The,dining,offline_nfc,low,0
HCC_01206,1.0,193.0,175.0,1.101,17.0,0,17.0,10560.0,12,1.1,The,dining,offline_nfc,medium,0
HCC_01207,0.8,109.0,149.0,0.734,11.0,0,171.0,512.0,3,0.3,Blue,travel,offline_nfc,medium,0
HCC_01208,0.1,123.0,109.0,1.133,12.0,0,37.0,745.0,6,3.3,Red,convenience,online,low,1
HCC_01209,1.1,77.0,119.0,0.648,6.0,1,25.0,7693.0,5,0.4,Red,convenience,offline_nfc,medium,0
HCC_01210,0.2,35.0,47.0,0.748,6.0,0,15.0,770.0,4,8.3,Red,travel,app,high,0
HCC_01211,0.6,75.0,99.0,0.761,7.0,0,60.0,7358.0,1,0.3,Blue,convenience,offline_swipe,low,1
HCC_01212,1.3,82.0,137.0,0.598,6.0,1,20.0,19402.0,8,5.4,Blue,shopping,offline_nfc,high,0
HCC_01213,1.2,174.0,142.0,1.225,12.0,1,365.0,7689.0,5,4.0,Red,shopping,offline_swipe,low,1
HCC_01214,0.9,109.0,173.0,0.629,7.0,0,21.0,26464.0,5,0.2,Red,convenience,online,medium,0
HCC_01215,0.7,241.0,339.0,0.71,14.0,0,6.0,1562.0,5,1.7,Red,travel,online,medium,0
HCC_01216,0.3,300.0,231.0,1.297,17.0,0,130.0,1721.0,5,6.8,Red,dining,offline_nfc,low,0
HCC_01217,0.6,87.0,116.0,0.749,8.0,1,52.0,2916.0,7,0.7,Red,shopping,offline_swipe,low,1
HCC_01218,0.8,37.0,43.0,0.864,6.0,0,4.0,10702.0,9,2.5,Red,dining,app,high,0
HCC_01219,0.9,34.0,56.0,0.616,8.0,1,106.0,8918.0,3,6.8,Blue,convenience,offline_nfc,low,1
HCC_01220,0.1,125.0,107.0,1.17,10.0,0,2.0,6656.0,4,0.7,Black,dining,offline_nfc,high,0
HCC_01221,0.1,209.0,178.0,1.174,14.0,0,4.0,3284.0,7,1.1,The,travel,online,high,0
HCC_01222,1.0,86.0,75.0,1.142,5.0,0,18.0,2746.0,4,0.4,Red,convenience,offline_nfc,medium,0
HCC_01223,0.2,46.0,43.0,1.081,6.0,0,16.0,223.0,2,9.5,Blue,online,offline_swipe,medium,0
HCC_01224,1.0,33.0,35.0,0.942,6.0,0,6.0,4651.0,5,0.4,Blue,shopping,app,medium,0
HCC_01225,1.4,26.0,34.0,0.763,5.0,1,67.0,7412.0,6,11.8,Black,convenience,app,low,0
HCC_01226,0.3,51.0,76.0,0.676,6.0,0,38.0,2221.0,2,1.9,Blue,travel,offline_swipe,low,1
HCC_01227,0.9,44.0,34.0,1.307,4.0,1,34.0,11558.0,3,6.1,Red,dining,app,medium,0
HCC_01228,0.8,56.0,49.0,1.149,10.0,0,0.0,4967.0,5,5.3,Red,shopping,offline_nfc,high,0
HCC_01229,0.4,47.0,66.0,0.712,7.0,0,67.0,1241.0,5,3.7,Blue,shopping,online,medium,1
HCC_01230,0.1,41.0,44.0,0.932,7.0,0,12.0,7417.0,7,2.2,Black,dining,app,low,0
HCC_01231,0.2,123.0,148.0,0.83,12.0,0,72.0,943.0,3,3.5,Red,shopping,offline_nfc,low,1
HCC_01232,0.9,115.0,198.0,0.582,10.0,0,34.0,8526.0,4,1.5,Red,dining,offline_swipe,low,0
HCC_01233,1.2,80.0,82.0,0.973,8.0,1,5.0,8026.0,8,4.2,Black,convenience,app,high,1
HCC_01234,0.5,51.0,64.0,0.795,8.0,0,30.0,13243.0,2,0.0,Blue,shopping,offline_nfc,medium,1
HCC_01235,0.2,107.0,168.0,0.634,7.0,0,76.0,10032.0,7,0.3,Red,dining,offline_nfc,low,0
HCC_01236,0.7,34.0,72.0,0.476,4.0,2,128.0,44027.0,7,0.4,Black,travel,online,medium,0
HCC_01237,1.9,26.0,58.0,0.451,4.0,2,216.0,53581.0,5,0.7,Red,convenience,online,medium,1
HCC_01238,0.1,231.0,285.0,0.809,17.0,0,16.0,1530.0,6,1.0,Red,online,offline_swipe,medium,0
HCC_01239,1.0,232.0,259.0,0.894,17.0,0,17.0,16678.0,8,6.9,Black,convenience,offline_nfc,medium,0
HCC_01240,0.9,135.0,206.0,0.657,10.0,0,19.0,1275.0,8,14.2,Black,convenience,online,medium,0
HCC_01241,1.1,213.0,191.0,1.115,15.0,1,0.0,5428.0,5,0.8,Blue,shopping,app,medium,0
HCC_01242,0.9,20.0,22.0,0.9,4.0,0,30.0,5874.0,3,0.3,Red,shopping,app,medium,0
HCC_01243,0.7,353.0,323.0,1.093,22.0,0,2.0,143.0,4,0.9,Red,shopping,app,medium,0
HCC_01244,0.7,151.0,175.0,0.865,12.0,0,69.0,13640.0,10,4.5,Black,online,offline_nfc,low,0
HCC_01245,0.1,168.0,245.0,0.684,12.0,0,20.0,1291.0,5,6.8,Red,dining,offline_swipe,medium,0
HCC_01246,1.4,142.0,149.0,0.954,14.0,1,33.0,1354.0,6,2.0,Red,shopping,offline_nfc,low,1
HCC_01247,0.7,51.0,95.0,0.541,5.0,1,99.0,11383.0,3,1.9,Blue,dining,offline_nfc,low,1
HCC_01248,0.8,95.0,88.0,1.082,6.0,0,6.0,11166.0,7,3.5,Red,convenience,online,high,0
HCC_01249,1.4,78.0,122.0,0.639,6.0,1,131.0,7882.0,2,4.8,Blue,shopping,offline_nfc,low,0
HCC_01250,0.3,85.0,71.0,1.195,7.0,0,48.0,16273.0,5,3.1,Blue,convenience,offline_swipe,low,0
HCC_01251,1.0,209.0,255.0,0.818,14.0,0,45.0,3308.0,6,0.1,Black,online,offline_swipe,low,1
HCC_01252,0.5,45.0,36.0,1.239,8.0,0,109.0,2357.0,8,15.0,Black,dining,app,low,0
HCC_01253,1.1,48.0,83.0,0.583,6.0,1,100.0,3494.0,5,1.9,Black,convenience,offline_swipe,low,1
HCC_01254,0.8,336.0,468.0,0.717,21.0,1,85.0,17915.0,4,2.4,Blue,shopping,offline_nfc,low,1
HCC_01255,0.2,80.0,77.0,1.034,8.0,0,107.0,2363.0,7,0.4,Black,shopping,online,low,1
HCC_01256,0.9,95.0,75.0,1.271,6.0,0,150.0,11737.0,3,0.2,Blue,dining,offline_swipe,low,0
HCC_01257,0.9,64.0,45.0,1.42,6.0,0,56.0,20705.0,1,0.3,Blue,travel,offline_swipe,low,0
HCC_01258,0.9,111.0,119.0,0.932,9.0,1,2.0,492.0,5,2.8,Blue,shopping,app,low,0
HCC_01259,0.6,90.0,61.0,1.471,8.0,0,0.0,4925.0,3,0.2,Red,convenience,app,medium,0
HCC_01260,1.0,66.0,79.0,0.833,6.0,0,157.0,14339.0,5,12.0,Blue,convenience,offline_swipe,low,0
HCC_01261,0.9,360.0,288.0,1.25,23.0,0,80.0,3111.0,8,2.5,The,shopping,offline_swipe,low,0
HCC_01262,0.5,40.0,63.0,0.637,8.0,0,171.0,1620.0,6,2.4,Red,dining,offline_nfc,low,0
HCC_01263,0.7,215.0,206.0,1.046,15.0,0,56.0,15807.0,4,7.1,Red,dining,offline_nfc,medium,1
HCC_01264,1.1,38.0,176.0,0.217,8.0,1,115.0,22494.0,2,2.4,Blue,dining,offline_swipe,low,1
HCC_01265,1.3,148.0,254.0,0.584,10.0,1,346.0,1867.0,4,0.8,Red,online,offline_swipe,low,1
HCC_01266,0.7,108.0,102.0,1.06,9.0,0,74.0,4286.0,3,4.2,Blue,shopping,online,low,1
HCC_01267,1.5,897.0,1706.0,0.526,51.0,1,86.0,37963.0,4,0.1,Black,convenience,offline_nfc,low,0
HCC_01268,0.3,222.0,212.0,1.048,14.0,0,23.0,9044.0,3,0.5,Blue,online,online,low,1
HCC_01269,0.4,169.0,142.0,1.192,10.0,0,90.0,10502.0,5,3.4,Red,shopping,offline_swipe,low,0
HCC_01270,0.9,42.0,54.0,0.77,5.0,0,35.0,33691.0,4,0.1,Red,shopping,offline_swipe,low,1
HCC_01271,0.2,53.0,84.0,0.629,8.0,0,37.0,8336.0,5,3.0,Blue,convenience,offline_swipe,low,0
HCC_01272,0.3,266.0,342.0,0.778,15.0,0,24.0,3140.0,5,7.7,Red,travel,offline_nfc,medium,1
HCC_01273,0.0,270.0,429.0,0.63,18.0,0,69.0,63.0,4,17.1,Red,dining,offline_nfc,low,0
HCC_01274,0.2,318.0,357.0,0.89,19.0,0,16.0,6689.0,5,5.8,Red,convenience,offline_nfc,medium,0
HCC_01275,1.0,227.0,239.0,0.951,16.0,0,111.0,13604.0,4,0.9,Black,online,offline_swipe,low,1
HCC_01276,1.4,33.0,40.0,0.828,5.0,1,272.0,3611.0,5,1.6,Red,convenience,offline_swipe,medium,1
HCC_01277,0.2,267.0,188.0,1.422,19.0,0,38.0,3996.0,5,1.2,Black,convenience,offline_swipe,low,0
HCC_01278,1.0,33.0,47.0,0.704,8.0,0,17.0,115.0,6,1.3,Black,convenience,offline_swipe,high,0
HCC_01279,0.0,37.0,28.0,1.337,6.0,0,5.0,9102.0,6,4.3,Blue,travel,app,high,0
HCC_01280,0.5,80.0,132.0,0.608,14.0,0,8.0,38106.0,3,7.3,Red,dining,online,medium,0
HCC_01281,1.3,156.0,166.0,0.942,11.0,1,100.0,522.0,4,1.7,Red,online,offline_nfc,low,1
HCC_01282,0.8,287.0,225.0,1.275,17.0,0,54.0,13962.0,6,0.0,Red,dining,offline_nfc,low,0
HCC_01283,0.9,205.0,163.0,1.259,18.0,1,60.0,1268.0,4,1.3,Red,convenience,offline_swipe,high,1
HCC_01284,1.3,110.0,139.0,0.794,8.0,1,124.0,13840.0,6,2.8,Blue,shopping,offline_nfc,medium,0
HCC_01285,0.6,45.0,41.0,1.087,6.0,0,8.0,5151.0,6,1.0,Blue,travel,app,low,0
HCC_01286,0.7,88.0,84.0,1.046,7.0,0,91.0,35846.0,3,1.7,Blue,convenience,offline_nfc,medium,1
HCC_01287,0.3,25.0,33.0,0.758,5.0,0,1.0,10862.0,6,6.7,Red,convenience,app,medium,0
HCC_01288,0.7,24.0,22.0,1.105,3.0,1,0.0,34229.0,4,1.1,Red,dining,app,medium,0
HCC_01289,0.6,293.0,198.0,1.479,22.0,0,16.0,11770.0,5,2.5,Red,travel,app,medium,0
HCC_01290,0.7,64.0,60.0,1.062,7.0,0,8.0,15466.0,5,2.8,Red,dining,app,high,0
HCC_01291,0.9,240.0,220.0,1.09,16.0,0,26.0,406.0,5,7.1,Red,dining,online,medium,0
HCC_01292,0.8,248.0,221.0,1.122,15.0,1,148.0,22258.0,1,1.9,Blue,shopping,offline_swipe,low,1
HCC_01293,1.5,32.0,67.0,0.482,4.0,3,364.0,46605.0,6,3.2,Red,online,offline_swipe,low,1
HCC_01294,0.3,185.0,175.0,1.058,11.0,0,7.0,22564.0,8,1.6,Red,online,app,medium,1
HCC_01295,0.1,39.0,64.0,0.615,8.0,0,20.0,2490.0,5,1.7,Red,shopping,offline_swipe,medium,0
HCC_01296,0.7,19.0,25.0,0.743,8.0,4,82.0,14638.0,6,18.0,Red,convenience,online,low,1
HCC_01297,1.2,221.0,141.0,1.569,14.0,1,13.0,38023.0,9,2.6,Black,dining,offline_nfc,high,0
HCC_01298,0.7,74.0,88.0,0.844,6.0,0,23.0,14130.0,10,14.7,Black,dining,offline_swipe,medium,0
HCC_01299,0.7,45.0,64.0,0.698,3.0,0,51.0,9747.0,4,2.2,Blue,travel,offline_swipe,medium,0
HCC_01300,0.6,672.0,531.0,1.266,38.0,0,1.0,13934.0,5,0.2,Red,convenience,online,low,1
HCC_01301,0.2,20.0,32.0,0.636,6.0,0,21.0,1387.0,4,0.4,Red,convenience,online,medium,0
HCC_01302,0.9,117.0,149.0,0.786,8.0,0,12.0,7116.0,4,0.1,Red,dining,offline_nfc,high,0
HCC_01303,0.6,53.0,41.0,1.295,10.0,0,30.0,15945.0,4,4.0,Blue,shopping,offline_swipe,medium,0
HCC_01304,1.1,211.0,226.0,0.933,14.0,1,1.0,9409.0,5,3.2,Red,dining,offline_nfc,low,1
HCC_01305,1.3,52.0,116.0,0.452,7.0,2,45.0,7918.0,1,0.9,Blue,convenience,offline_nfc,medium,1
HCC_01306,0.1,133.0,123.0,1.083,12.0,0,2.0,7804.0,4,4.9,Blue,shopping,offline_nfc,high,0
HCC_01307,0.7,41.0,51.0,0.801,5.0,0,84.0,5886.0,5,6.4,Red,shopping,offline_swipe,low,0
HCC_01308,0.1,68.0,49.0,1.382,6.0,0,9.0,19458.0,4,3.2,Blue,shopping,offline_nfc,medium,0
HCC_01309,0.6,198.0,268.0,0.738,14.0,0,12.0,177.0,6,2.1,Black,dining,offline_swipe,medium,0
HCC_01310,0.2,464.0,376.0,1.235,27.0,0,21.0,5964.0,1,1.6,Blue,shopping,online,low,1
HCC_01311,0.2,234.0,161.0,1.453,15.0,0,50.0,1553.0,4,0.9,Red,travel,online,high,0
HCC_01312,0.2,29.0,44.0,0.665,4.0,0,1.0,3869.0,4,2.6,Blue,dining,online,high,0
HCC_01313,0.7,123.0,143.0,0.862,10.0,1,25.0,1648.0,3,3.6,Red,shopping,offline_nfc,high,0
HCC_01314,0.6,1055.0,1017.0,1.037,60.0,1,49.0,13510.0,8,2.5,The,online,offline_nfc,low,0
HCC_01315,0.8,105.0,158.0,0.663,10.0,0,27.0,5952.0,9,2.8,The,dining,online,medium,0
HCC_01316,0.0,293.0,293.0,1.001,21.0,0,41.0,19042.0,4,13.7,Blue,dining,offline_swipe,low,0
HCC_01317,0.1,51.0,60.0,0.853,6.0,0,29.0,22118.0,5,10.6,Red,travel,app,low,0
HCC_01318,1.3,119.0,141.0,0.846,10.0,1,365.0,20027.0,10,1.9,The,travel,offline_swipe,low,1
HCC_01319,0.6,140.0,150.0,0.935,10.0,1,29.0,16419.0,5,1.2,Blue,online,offline_swipe,medium,0
HCC_01320,0.5,118.0,125.0,0.941,9.0,0,119.0,8827.0,4,20.0,Blue,dining,online,low,0
HCC_01321,0.1,57.0,59.0,0.969,8.0,0,7.0,5863.0,5,0.5,Red,convenience,offline_nfc,medium,0
HCC_01322,0.6,42.0,57.0,0.74,6.0,0,97.0,14790.0,6,4.5,Red,shopping,online,low,1
HCC_01323,1.0,242.0,321.0,0.753,15.0,0,18.0,3356.0,6,6.7,The,dining,online,high,0
HCC_01324,0.2,209.0,236.0,0.884,15.0,0,69.0,9579.0,4,0.1,Blue,shopping,offline_swipe,low,0
HCC_01325,1.0,333.0,367.0,0.907,20.0,0,46.0,536.0,5,11.6,Red,shopping,online,low,0
HCC_01326,0.9,304.0,386.0,0.788,19.0,0,40.0,10124.0,5,2.3,Blue,dining,online,low,0
HCC_01327,1.0,124.0,122.0,1.017,9.0,0,37.0,3178.0,5,4.2,Red,dining,offline_swipe,low,1
HCC_01328,0.9,32.0,85.0,0.376,8.0,1,80.0,13138.0,5,0.7,Red,dining,online,medium,0
HCC_01329,0.9,226.0,322.0,0.701,13.0,0,49.0,12621.0,4,12.4,Red,shopping,offline_nfc,high,0
HCC_01330,0.8,189.0,226.0,0.836,14.0,1,225.0,9222.0,8,6.7,Black,dining,offline_nfc,low,1
HCC_01331,0.9,28.0,42.0,0.663,7.0,0,55.0,6927.0,4,3.9,Blue,dining,app,medium,0
HCC_01332,0.1,68.0,48.0,1.409,7.0,0,95.0,2028.0,4,1.4,Red,shopping,online,low,0
HCC_01333,1.0,150.0,162.0,0.926,12.0,1,44.0,9533.0,6,4.3,Red,travel,offline_swipe,low,1
HCC_01334,0.6,77.0,79.0,0.973,6.0,0,13.0,184.0,7,4.9,Blue,online,online,medium,0
HCC_01335,0.1,69.0,89.0,0.775,7.0,0,29.0,4175.0,5,14.5,Blue,dining,online,medium,0
HCC_01336,0.3,197.0,215.0,0.915,14.0,0,20.0,5281.0,3,0.5,Blue,online,offline_nfc,low,1
HCC_01337,0.2,130.0,234.0,0.555,11.0,0,24.0,894.0,6,2.4,Black,travel,online,medium,0
HCC_01338,2.1,275.0,317.0,0.869,20.0,2,99.0,4491.0,3,1.0,Red,online,offline_nfc,medium,0
HCC_01339,2.5,12.0,19.0,0.639,2.0,2,365.0,25309.0,4,1.3,Blue,shopping,offline_swipe,medium,1
HCC_01340,0.3,112.0,134.0,0.837,9.0,0,34.0,21065.0,9,11.1,Red,shopping,offline_swipe,low,0
HCC_01341,0.6,34.0,222.0,0.152,5.0,1,15.0,5536.0,5,0.4,Black,convenience,offline_nfc,medium,1
HCC_01342,2.7,16.0,27.0,0.582,4.0,6,132.0,62510.0,4,6.3,Blue,shopping,offline_nfc,low,1
HCC_01343,1.0,88.0,65.0,1.359,9.0,1,68.0,3840.0,7,13.1,Red,convenience,offline_swipe,low,0
HCC_01344,0.2,65.0,56.0,1.169,6.0,0,26.0,9546.0,8,0.1,Red,convenience,offline_nfc,medium,1
HCC_01345,0.3,122.0,93.0,1.316,10.0,0,56.0,1206.0,2,1.1,Blue,shopping,offline_nfc,low,0
HCC_01346,0.4,448.0,335.0,1.336,25.0,0,1.0,37108.0,5,1.7,Blue,shopping,app,medium,0
HCC_01347,0.0,619.0,552.0,1.122,33.0,0,1.0,6477.0,6,0.5,Red,shopping,app,medium,0
HCC_01348,1.0,45.0,57.0,0.784,8.0,0,90.0,6577.0,6,0.3,Red,travel,offline_swipe,low,0
HCC_01349,0.3,102.0,167.0,0.609,7.0,0,1.0,7688.0,7,1.1,Red,travel,online,high,0
HCC_01350,0.3,253.0,200.0,1.264,16.0,0,134.0,24494.0,4,0.8,Black,travel,offline_nfc,low,1
HCC_01351,1.0,116.0,124.0,0.939,9.0,1,135.0,21883.0,3,4.5,Blue,dining,offline_nfc,medium,0
HCC_01352,0.9,208.0,125.0,1.668,14.0,0,140.0,4297.0,3,4.4,Blue,online,offline_swipe,low,1
HCC_01353,0.5,113.0,139.0,0.81,14.0,0,3.0,2785.0,6,4.7,Red,shopping,app,medium,0
HCC_01354,0.9,638.0,422.0,1.512,36.0,1,96.0,574.0,7,11.0,Red,dining,offline_swipe,low,1
HCC_01355,0.6,192.0,220.0,0.873,16.0,0,30.0,19924.0,3,0.3,Blue,dining,offline_swipe,medium,0
HCC_01356,0.5,82.0,62.0,1.321,9.0,0,37.0,2298.0,7,2.7,The,dining,offline_swipe,high,0
HCC_01357,0.4,296.0,207.0,1.429,19.0,0,76.0,3043.0,5,2.4,Red,shopping,offline_nfc,low,1
HCC_01358,1.0,137.0,223.0,0.613,10.0,0,81.0,4248.0,4,11.4,Red,dining,offline_swipe,medium,0
HCC_01359,1.0,91.0,117.0,0.775,7.0,0,5.0,1243.0,3,0.9,Blue,dining,app,medium,1
HCC_01360,0.6,192.0,315.0,0.61,12.0,0,182.0,4425.0,7,5.5,Black,dining,offline_swipe,low,1
HCC_01361,0.1,58.0,106.0,0.551,8.0,0,76.0,11971.0,3,0.8,Blue,dining,app,medium,0
HCC_01362,0.6,143.0,128.0,1.12,11.0,0,2.0,9756.0,6,0.3,Red,online,online,medium,1
HCC_01363,1.1,86.0,100.0,0.861,6.0,1,104.0,6713.0,2,3.8,Blue,shopping,offline_nfc,medium,1
HCC_01364,0.9,27.0,29.0,0.936,8.0,0,88.0,10466.0,7,3.7,The,dining,offline_swipe,low,1
HCC_01365,0.2,112.0,103.0,1.087,12.0,0,5.0,14469.0,4,12.7,Red,shopping,app,high,0
HCC_01366,1.5,23.0,64.0,0.363,6.0,2,128.0,1422.0,5,0.4,Red,travel,online,medium,0
HCC_01367,0.2,55.0,42.0,1.306,4.0,0,9.0,4633.0,5,1.7,Red,shopping,offline_nfc,medium,0
HCC_01368,0.8,328.0,402.0,0.815,20.0,0,49.0,5134.0,9,9.6,Black,shopping,offline_nfc,low,0
HCC_01369,0.5,206.0,191.0,1.08,14.0,0,1.0,10204.0,5,3.4,Black,travel,app,high,0
HCC_01370,0.3,118.0,107.0,1.106,8.0,0,41.0,403.0,6,5.7,Red,dining,online,low,0
HCC_01371,0.3,108.0,81.0,1.331,10.0,0,69.0,14483.0,5,0.4,Black,dining,offline_swipe,low,1
HCC_01372,0.3,102.0,115.0,0.889,9.0,0,22.0,2926.0,4,0.1,Blue,online,offline_nfc,low,0
HCC_01373,0.6,68.0,242.0,0.283,6.0,4,12.0,3023.0,3,2.6,Red,shopping,offline_nfc,medium,1
HCC_01374,0.4,44.0,47.0,0.937,6.0,0,4.0,3934.0,2,1.5,Blue,dining,offline_nfc,high,1
HCC_01375,1.1,89.0,91.0,0.98,10.0,1,8.0,6229.0,5,4.4,Blue,dining,offline_nfc,medium,1
HCC_01376,0.7,156.0,256.0,0.61,15.0,0,42.0,19658.0,8,6.5,Black,travel,offline_nfc,medium,0
HCC_01377,1.3,18.0,19.0,0.964,5.0,1,273.0,1617.0,5,9.9,Blue,dining,online,low,1
HCC_01378,0.7,71.0,87.0,0.812,5.0,0,128.0,1616.0,4,10.3,Blue,shopping,offline_swipe,low,1
HCC_01379,0.6,34.0,65.0,0.517,3.0,1,98.0,22875.0,5,4.8,Blue,shopping,offline_swipe,medium,0
HCC_01380,0.1,110.0,98.0,1.121,6.0,0,38.0,20452.0,5,0.4,Red,dining,app,low,0
